player1 clans,player1 is_winner,player1 lvl1_played,player1 lvl2_played,player1 lvl3_played,player1 cards_drawn,player1 cards_captured,player1 cards_destroyed,player1 cards_sacrificed,player1 cards_shifted,player1 force_of_will,player1 activation_tokens,player1 clan_most_played,player1 clan_most_played_last_5_turns,player1 is_first_player,player2 clans,player2 is_winner,player2 lvl1_played,player2 lvl2_played,player2 lvl3_played,player2 cards_drawn,player2 cards_captured,player2 cards_destroyed,player2 cards_sacrificed,player2 cards_shifted,player2 force_of_will,player2 activation_tokens,player2 clan_most_played,player2 clan_most_played_last_5_turns,player2 is_first_player,id,average_rank,creation_time,creation_time_month,creation_time_day,creation_time_year,Abunakkashii,duration_min,clan_passive_1,clan_passive_2,victory_condition,nb_of_rounds,clans_selected_1,clans_selected_2,clans_selected_3,clans_selected_4,clans_selected_5,clans_selected_6,clans_banned_1
["Abhilasha" "Galmi" "Goan-Sul"],true,4,2,1,13,1,0,1,0,0,2,Goan-Sul,Galmi,true,["Narashima" "Tomorrow" "Abunakkashii"],false,6,0,0,10,0,0,0,0,0,2,Abunakkashii,Narashima,false,495776327,167,Created 04/04/2024 at 19:23,4,4,2024,true,810,Justice,Phoenix,Winning a Great Battle by more than 10 points (Goan-Sul),1,Abhilasha,Narashima,Tomorrow,Galmi,Goan-Sul,Abunakkashii,Xi'an
["Xi'an" "Narashima" "Justice"],true,8,9,3,36,2,0,5,3,0,3,Xi'an,Xi'an,false,["Abhilasha" "Galmi" "Tomorrow"],false,8,7,2,31,2,0,3,2,0,3,Galmi,Tomorrow,true,491989700,167,Created 03/26/2024 at 12:09,3,26,2024,false,29,Phoenix,Goan-Sul,Turn over 3 Clan tiles (Justice),2,Abhilasha,Xi'an,Narashima,Galmi,Tomorrow,Justice,Abunakkashii
["Xi'an" "Galmi" "Goan-Sul"],true,8,4,0,18,2,0,6,1,0,2,Xi'an,Goan-Sul,true,["Abhilasha" "Justice" "Tomorrow"],false,6,1,0,17,6,0,2,0,1,2,Abhilasha,Abhilasha,false,498687337,167,Created yesterday at 21:20,false,20,Phoenix,Narashima,Conceded,2,Xi'an,Abhilasha,Justice,Galmi,Goan-Sul,Tomorrow,Abunakkashii
["Galmi" "Narashima" "Goan-Sul"],true,17,9,6,37,3,7,6,8,0,2,Narashima,Narashima,true,["Abunakkashii" "Phoenix" "Xi'an"],false,19,11,5,53,5,3,8,6,0,4,Xi'an,Xi'an,false,495208524,167,Created 04/03/2024 at 10:42,4,3,2024,true,46,Justice,Tomorrow,Controlling 15 cards face up,2,Galmi,Abunakkashii,Phoenix,Narashima,Goan-Sul,Xi'an,Abhilasha
["Abhilasha" "Xi'an" "Narashima"],true,12,12,7,39,7,1,10,5,2,3,Narashima,Narashima,true,["Tomorrow" "Abunakkashii" "Phoenix"],false,9,9,7,47,4,1,10,2,0,3,Phoenix,Phoenix,false,491319456,166,Created 03/24/2024 at 20:01,3,24,2024,true,3685,Galmi,Justice,Controlling 15 cards face up,3,Abhilasha,Tomorrow,Abunakkashii,Xi'an,Narashima,Phoenix,Goan-Sul
["Xi'an" "Galmi" "Narashima"],true,12,7,3,22,0,0,4,2,0,2,Galmi,Galmi,false,["Abhilasha" "Tomorrow" "Goan-Sul"],false,13,4,1,25,5,4,4,5,0,2,Goan-Sul,Abhilasha,true,492587481,166,Created 03/27/2024 at 21:15,3,27,2024,false,3866,Phoenix,Justice,Controlling 2 Supremacy tokens,2,Abhilasha,Xi'an,Galmi,Tomorrow,Goan-Sul,Narashima,Abunakkashii
["Abhilasha" "Galmi" "Tomorrow"],true,6,5,1,11,3,0,1,0,0,2,Abhilasha,Abhilasha,true,["Xi'an" "Narashima" "Justice"],false,5,3,0,15,0,0,0,1,0,2,Narashima,Narashima,false,495199881,166,Created 04/03/2024 at 09:49,4,3,2024,true,291,Phoenix,Goan-Sul,Winning a Great Battle by more than 10 points (Goan-Sul),1,Abhilasha,Xi'an,Narashima,Galmi,Tomorrow,Justice,Abunakkashii
["Abhilasha" "Galmi" "Goan-Sul"],true,11,8,3,27,7,1,6,3,0,2,Abhilasha,Abhilasha,false,["Xi'an" "Narashima" "Justice"],false,9,9,5,39,1,0,4,2,0,3,Xi'an,Narashima,true,492595417,166,Created 03/27/2024 at 21:51,3,27,2024,true,33,Phoenix,Abunakkashii,Controlling 2 Supremacy tokens,2,Xi'an,Abhilasha,Galmi,Narashima,Justice,Goan-Sul,Tomorrow
["Xi'an" "Tomorrow" "Abunakkashii"],true,10,7,7,47,2,0,9,2,0,5,Xi'an,Xi'an,false,["Abhilasha" "Galmi" "Narashima"],false,10,6,5,26,2,0,8,3,1,4,Galmi,Narashima,true,495661690,166,Created 04/04/2024 at 13:42,4,4,2024,true,1577,Goan-Sul,Justice,Unlocking 5 Activation tokens,2,Abhilasha,Xi'an,Tomorrow,Galmi,Narashima,Abunakkashii,Phoenix
["Xi'an" "Justice" "Tomorrow"],true,9,4,2,18,1,1,0,2,0,2,Xi'an,Xi'an,true,["Phoenix" "Goan-Sul" "Narashima"],false,13,3,0,27,2,4,0,7,0,2,Phoenix,Goan-Sul,false,495540157,166,Created 04/04/2024 at 04:53,4,4,2024,true,31,Galmi,Abunakkashii,Conceded,1,Xi'an,Phoenix,Goan-Sul,Justice,Tomorrow,Narashima,Abhilasha
["Abhilasha" "Xi'an" "Galmi"],true,8,4,2,22,4,0,0,3,0,2,Abhilasha,Xi'an,false,["Tomorrow" "Narashima" "Phoenix"],false,11,3,0,23,0,0,0,5,0,2,Phoenix,Phoenix,true,495578162,166,Created 04/04/2024 at 07:11,4,4,2024,true,31,Abunakkashii,Justice,Conceded,1,Tomorrow,Abhilasha,Xi'an,Narashima,Phoenix,Galmi,Goan-Sul
["Galmi" "Abhilasha" "Narashima"],true,6,7,1,23,6,1,3,2,1,2,Abhilasha,Abhilasha,false,["Xi'an" "Justice" "Tomorrow"],false,6,3,1,20,1,0,6,0,1,2,Xi'an,Xi'an,true,490167968,166,Created 03/21/2024 at 23:41,3,21,2024,true,22,Goan-Sul,Phoenix,Winning a Great Battle by more than 10 points (Goan-Sul),2,Xi'an,Galmi,Abhilasha,Justice,Tomorrow,Narashima,Abunakkashii
["Abhilasha" "Galmi" "Xi'an"],true,13,8,2,33,6,2,7,3,2,2,Xi'an,Galmi,true,["Goan-Sul" "Tomorrow" "Narashima"],false,14,8,4,34,2,2,6,5,0,2,Narashima,Goan-Sul,false,501260967,166,Created yesterday at 20:42,true,47,Abunakkashii,Phoenix,Controlling 2 Supremacy tokens,2,Abhilasha,Goan-Sul,Tomorrow,Galmi,Xi'an,Narashima,Justice
["Abhilasha" "Narashima" "Tomorrow"],true,22,13,4,74,11,3,11,15,4,5,Abhilasha,Narashima,true,["Galmi" "Xi'an" "Goan-Sul"],false,17,9,5,31,4,3,15,3,0,3,Galmi,Galmi,false,498320985,166,Created yesterday at 23:12,true,80,Justice,Abunakkashii,Unlocking 5 Activation tokens,3,Abhilasha,Galmi,Xi'an,Narashima,Tomorrow,Goan-Sul,Phoenix
["Abhilasha" "Narashima" "Tomorrow"],true,11,9,2,27,7,0,5,4,0,2,Abhilasha,Abhilasha,true,["Xi'an" "Galmi" "Phoenix"],false,9,9,4,24,1,0,5,5,0,2,Xi'an,Galmi,false,499311567,166,Created 04/13/2024 at 12:09,4,13,2024,true,3360,Abunakkashii,Goan-Sul,Controlling 2 Supremacy tokens,2,Abhilasha,Xi'an,Galmi,Narashima,Tomorrow,Phoenix,Justice
["Galmi" "Xi'an" "Goan-Sul"],true,8,6,5,21,1,3,1,3,0,2,Galmi,Galmi,true,["Abhilasha" "Narashima" "Tomorrow"],false,8,5,3,26,4,0,1,2,2,3,Abhilasha,Abhilasha,false,495767184,165,Created 04/04/2024 at 18:48,4,4,2024,true,4008,Phoenix,Abunakkashii,Controlling 15 cards face up,1,Galmi,Abhilasha,Narashima,Xi'an,Goan-Sul,Tomorrow,Justice
["Xi'an" "Galmi" "Goan-Sul"],true,8,5,1,22,4,1,4,0,0,2,Xi'an,Galmi,false,["Abhilasha" "Tomorrow" "Narashima"],false,7,8,2,29,0,0,6,1,0,3,Narashima,Narashima,true,490806470,165,Created 03/23/2024 at 15:33,3,23,2024,false,32,Phoenix,Justice,Conceded,2,Abhilasha,Xi'an,Galmi,Tomorrow,Narashima,Goan-Sul,Abunakkashii
["Abhilasha" "Abunakkashii" "Tomorrow"],true,19,12,6,56,10,1,15,3,0,5,Tomorrow,Abunakkashii,true,["Xi'an" "Galmi" "Goan-Sul"],false,14,14,5,35,3,8,16,6,0,2,Goan-Sul,Xi'an,false,499890886,165,Created yesterday at 21:12,true,73,Justice,Phoenix,Unlocking 5 Activation tokens,3,Abhilasha,Xi'an,Galmi,Abunakkashii,Tomorrow,Goan-Sul,Narashima
["Abhilasha" "Goan-Sul" "Tomorrow"],true,9,6,5,20,8,4,2,4,0,2,Abhilasha,Goan-Sul,true,["Justice" "Narashima" "Xi'an"],false,8,7,3,23,1,2,5,0,0,2,Xi'an,Narashima,false,494106546,165,Created 03/31/2024 at 18:03,3,31,2024,true,324,Abunakkashii,Galmi,Winning a Great Battle by more than 10 points (Goan-Sul),2,Abhilasha,Justice,Narashima,Goan-Sul,Tomorrow,Xi'an,Phoenix
["Galmi" "Goan-Sul" "Justice"],true,8,6,4,26,2,1,2,2,1,2,Galmi,Galmi,false,["Abhilasha" "Narashima" "Xi'an"],false,7,6,1,18,8,0,0,2,0,4,Abhilasha,Narashima,true,500575567,165,Created 2 hours ago,true,19,Abunakkashii,Phoenix,Winning a Great Battle by more than 10 points (Goan-Sul),1,Abhilasha,Galmi,Goan-Sul,Narashima,Xi'an,Justice,Tomorrow
["Galmi" "Xi'an" "Abhilasha"],true,6,6,5,20,2,0,0,2,1,2,Xi'an,Abhilasha,true,["Phoenix" "Narashima" "Tomorrow"],false,8,6,2,34,0,0,0,3,0,2,Phoenix,Tomorrow,false,489053396,165,Created 03/19/2024 at 07:30,3,19,2024,false,1871,Justice,Goan-Sul,Controlling 15 cards face up,1,Galmi,Phoenix,Narashima,Xi'an,Abhilasha,Tomorrow,Abunakkashii
["Narashima" "Galmi" "Goan-Sul"],true,8,15,7,27,1,3,8,3,0,2,Galmi,Galmi,false,["Abhilasha" "Xi'an" "Tomorrow"],false,18,8,7,51,8,6,9,7,2,3,Abhilasha,Tomorrow,true,491379643,165,Created 03/24/2024 at 22:18,3,24,2024,true,68,Abunakkashii,Phoenix,Controlling 2 Supremacy tokens,3,Abhilasha,Narashima,Galmi,Xi'an,Tomorrow,Goan-Sul,Justice
["Galmi" "Xi'an" "Abhilasha"],true,12,13,3,37,8,2,7,5,2,3,Xi'an,Galmi,true,["Phoenix" "Justice" "Goan-Sul"],false,10,12,7,36,3,5,9,5,0,3,Goan-Sul,Phoenix,false,497869273,164,Created 04/09/2024 at 21:50,4,9,2024,false,74,Tomorrow,Narashima,Controlling 2 Supremacy tokens,3,Galmi,Phoenix,Justice,Xi'an,Abhilasha,Goan-Sul,Abunakkashii
["Abhilasha" "Phoenix" "Narashima"],true,6,4,2,18,2,0,0,1,0,2,Phoenix,Abhilasha,true,["Xi'an" "Tomorrow" "Galmi"],false,4,3,1,13,0,0,0,0,0,3,Galmi,Xi'an,false,489576748,164,Created 03/20/2024 at 14:45,3,20,2024,true,14,Justice,Goan-Sul,Winning a Great Battle by more than 10 points (Goan-Sul),1,Abhilasha,Xi'an,Tomorrow,Phoenix,Narashima,Galmi,Abunakkashii
["Abhilasha" "Xi'an" "Goan-Sul"],true,7,5,2,16,6,4,0,3,0,2,Xi'an,Xi'an,true,["Narashima" "Tomorrow" "Phoenix"],false,8,3,2,18,0,0,0,1,0,2,Phoenix,Phoenix,false,493658994,164,Created 03/30/2024 at 14:08,3,30,2024,true,22,Justice,Abunakkashii,Winning a Great Battle by more than 10 points (Goan-Sul),1,Abhilasha,Narashima,Tomorrow,Xi'an,Goan-Sul,Phoenix,Galmi
["Abhilasha" "Galmi" "Narashima"],true,8,4,3,13,1,0,0,2,0,2,Galmi,Galmi,false,["Phoenix" "Xi'an" "Abunakkashii"],false,8,3,4,18,2,1,0,3,0,2,Xi'an,Xi'an,true,500786015,164,Created yesterday at 23:31,true,24,Justice,Goan-Sul,Conceded,1,Phoenix,Abhilasha,Galmi,Xi'an,Abunakkashii,Narashima,Tomorrow
["Abhilasha" "Galmi" "Phoenix"],true,7,7,5,13,2,0,0,4,0,2,Phoenix,Phoenix,true,["Xi'an" "Tomorrow" "Narashima"],false,7,6,2,24,1,0,0,3,0,2,Xi'an,Xi'an,false,491573826,163,Created 03/25/2024 at 12:54,3,25,2024,false,26,Goan-Sul,Justice,Controlling 15 cards face up,1,Abhilasha,Xi'an,Tomorrow,Galmi,Phoenix,Narashima,Abunakkashii
["Abhilasha" "Justice" "Narashima"],true,15,9,4,38,6,0,6,0,2,2,Abhilasha,Abhilasha,false,["Xi'an" "Galmi" "Goan-Sul"],false,11,9,3,25,4,6,7,4,0,2,Galmi,Xi'an,true,489169196,163,Created 03/19/2024 at 14:41,3,19,2024,false,48,Tomorrow,Phoenix,Controlling 2 Supremacy tokens,2,Xi'an,Abhilasha,Justice,Galmi,Goan-Sul,Narashima,Abunakkashii
["Justice" "Xi'an" "Narashima"],true,12,7,4,27,3,2,6,3,0,2,Xi'an,Xi'an,false,["Galmi" "Tomorrow" "Goan-Sul"],false,9,5,1,28,2,3,7,0,0,4,Goan-Sul,Goan-Sul,true,491717943,163,Created 03/25/2024 at 19:20,3,25,2024,true,35,Phoenix,Abunakkashii,Controlling 2 Supremacy tokens,2,Galmi,Justice,Xi'an,Tomorrow,Goan-Sul,Narashima,Abhilasha
["Abhilasha" "Xi'an" "Justice"],true,9,7,5,24,4,1,0,6,0,2,Xi'an,Xi'an,false,["Galmi" "Narashima" "Tomorrow"],false,8,6,3,22,0,0,0,3,0,3,Narashima,Galmi,true,497515325,163,Created 04/09/2024 at 01:06,4,9,2024,true,24,Phoenix,Goan-Sul,Controlling 15 cards face up,1,Galmi,Abhilasha,Xi'an,Narashima,Tomorrow,Justice,Abunakkashii
["Abhilasha" "Narashima" "Galmi"],true,14,9,6,37,15,0,7,8,1,5,Abhilasha,Narashima,true,["Xi'an" "Tomorrow" "Phoenix"],false,16,13,5,52,3,0,6,10,0,3,Tomorrow,Xi'an,false,491219328,163,Created 03/24/2024 at 15:51,3,24,2024,false,56,Goan-Sul,Justice,Unlocking 5 Activation tokens,2,Abhilasha,Xi'an,Tomorrow,Narashima,Galmi,Phoenix,Abunakkashii
["Abhilasha" "Xi'an" "Goan-Sul"],true,4,2,2,14,2,3,1,1,0,2,Xi'an,Xi'an,false,["Galmi" "Justice" "Tomorrow"],false,5,2,0,8,0,0,0,1,0,2,Tomorrow,Justice,true,491481788,163,Created 03/25/2024 at 06:22,3,25,2024,true,8,Phoenix,Abunakkashii,Winning a Great Battle by more than 10 points (Goan-Sul),1,Galmi,Abhilasha,Xi'an,Justice,Tomorrow,Goan-Sul,Narashima
["Abhilasha" "Galmi" "Justice"],true,10,15,5,39,12,0,7,10,3,3,Abhilasha,Abhilasha,true,["Xi'an" "Narashima" "Phoenix"],false,13,8,4,36,0,1,8,6,0,2,Xi'an,Narashima,false,489542529,163,Created 03/20/2024 at 13:18,3,20,2024,true,72,Goan-Sul,Abunakkashii,Conceded,2,Abhilasha,Xi'an,Narashima,Galmi,Justice,Phoenix,Tomorrow
["Abhilasha" "Narashima" "Phoenix"],true,8,4,3,25,2,0,2,1,0,2,Narashima,Narashima,true,["Xi'an" "Tomorrow" "Justice"],false,7,4,2,21,0,1,1,2,0,2,Justice,Justice,false,501034082,163,Created 2 hours ago,true,17,Abunakkashii,Goan-Sul,Winning a Great Battle by more than 10 points (Goan-Sul),1,Abhilasha,Xi'an,Tomorrow,Narashima,Phoenix,Justice,Galmi
["Tomorrow" "Galmi" "Phoenix"],true,6,6,3,24,0,0,0,2,0,3,Tomorrow,Phoenix,false,["Abhilasha" "Xi'an" "Narashima"],false,9,3,3,21,5,0,0,4,0,2,Abhilasha,Abhilasha,true,493673811,163,Created 03/30/2024 at 14:56,3,30,2024,false,38,Goan-Sul,Justice,Winning a Great Battle by more than 10 points (Goan-Sul),1,Abhilasha,Tomorrow,Galmi,Xi'an,Narashima,Phoenix,Abunakkashii
["Abhilasha" "Galmi" "Xi'an"],true,8,6,3,22,7,0,5,0,1,2,Abhilasha,Abhilasha,true,["Tomorrow" "Goan-Sul" "Justice"],false,10,6,3,35,2,0,5,4,0,2,Tomorrow,Tomorrow,false,491915965,163,Created 03/26/2024 at 07:25,3,26,2024,false,32,Narashima,Phoenix,Controlling 2 Supremacy tokens,2,Abhilasha,Tomorrow,Goan-Sul,Galmi,Xi'an,Justice,Abunakkashii
["Abhilasha" "Xi'an" "Goan-Sul"],true,7,6,2,21,5,2,5,1,0,2,Goan-Sul,Goan-Sul,true,["Narashima" "Tomorrow" "Phoenix"],false,7,2,0,30,0,0,2,1,0,2,Phoenix,Phoenix,false,494063892,163,Created 03/31/2024 at 15:59,3,31,2024,true,19,Justice,Abunakkashii,Controlling 2 Supremacy tokens,2,Abhilasha,Narashima,Tomorrow,Xi'an,Goan-Sul,Phoenix,Galmi
["Xi'an" "Abunakkashii" "Phoenix"],true,6,5,5,22,2,0,0,1,0,2,Xi'an,Xi'an,true,["Abhilasha" "Tomorrow" "Narashima"],false,7,3,1,15,1,0,0,3,1,2,Tomorrow,Abhilasha,false,489787558,162,Created 03/21/2024 at 00:33,3,21,2024,true,26,Goan-Sul,Justice,Controlling 15 cards face up,1,Xi'an,Abhilasha,Tomorrow,Abunakkashii,Phoenix,Narashima,Galmi
["Xi'an" "Narashima" "Abunakkashii"],true,7,7,5,37,1,1,3,2,0,5,Narashima,Xi'an,false,["Abhilasha" "Justice" "Tomorrow"],false,10,5,5,28,3,0,0,6,0,2,Tomorrow,Tomorrow,true,498649131,162,Created yesterday at 19:19,true,41,Galmi,Phoenix,Unlocking 5 Activation tokens,1,Abhilasha,Xi'an,Narashima,Justice,Tomorrow,Abunakkashii,Goan-Sul
["Abhilasha" "Xi'an" "Narashima"],true,6,6,2,22,6,0,0,2,0,2,Abhilasha,Abhilasha,false,["Galmi" "Phoenix" "Tomorrow"],false,7,4,2,22,0,0,1,1,0,2,Tomorrow,Tomorrow,true,495878119,162,Created 04/04/2024 at 23:52,4,4,2024,true,17,Abunakkashii,Goan-Sul,Winning a Great Battle by more than 10 points (Goan-Sul),1,Galmi,Abhilasha,Xi'an,Phoenix,Tomorrow,Narashima,Justice
["Abhilasha" "Goan-Sul" "Galmi"],true,12,5,5,15,5,4,0,7,0,2,Abhilasha,Abhilasha,true,["Tomorrow" "Xi'an" "Narashima"],false,11,9,5,44,1,0,1,7,0,2,Xi'an,Narashima,false,490627281,162,Created 03/23/2024 at 03:09,3,23,2024,true,40,Phoenix,Abunakkashii,Controlling 15 cards face up,1,Abhilasha,Tomorrow,Xi'an,Goan-Sul,Galmi,Narashima,Justice
["Tomorrow" "Narashima" "Galmi"],true,9,9,3,39,1,0,7,4,0,5,Tomorrow,Tomorrow,false,["Abhilasha" "Xi'an" "Goan-Sul"],false,9,9,4,34,9,1,11,0,0,2,Xi'an,Goan-Sul,true,493123146,162,Created 03/29/2024 at 05:51,3,29,2024,true,4637,Justice,Phoenix,Unlocking 5 Activation tokens,2,Abhilasha,Tomorrow,Narashima,Xi'an,Goan-Sul,Galmi,Abunakkashii
["Galmi" "Goan-Sul" "Tomorrow"],true,14,10,7,49,8,5,8,7,0,3,Galmi,Tomorrow,true,["Narashima" "Xi'an" "Phoenix"],false,12,11,6,31,2,1,6,2,0,2,Phoenix,Phoenix,false,493559351,161,Created 03/30/2024 at 07:07,3,30,2024,true,8948,Abunakkashii,Justice,Controlling 15 cards face up,2,Galmi,Narashima,Xi'an,Goan-Sul,Tomorrow,Phoenix,Abhilasha
["Xi'an" "Galmi" "Phoenix"],true,14,12,4,42,3,0,6,4,0,2,Xi'an,Phoenix,false,["Abhilasha" "Goan-Sul" "Narashima"],false,12,11,7,36,6,6,7,6,0,2,Goan-Sul,Abhilasha,true,489248010,161,Created 03/19/2024 at 18:09,3,19,2024,false,42,Justice,Tomorrow,Controlling 2 Supremacy tokens,2,Abhilasha,Xi'an,Galmi,Goan-Sul,Narashima,Phoenix,Abunakkashii
["Abhilasha" "Narashima" "Tomorrow"],true,10,6,4,18,5,2,4,2,1,2,Abhilasha,Narashima,true,["Galmi" "Xi'an" "Goan-Sul"],false,9,7,1,19,2,2,3,3,0,2,Xi'an,Galmi,false,491157014,161,Created 03/24/2024 at 12:45,3,24,2024,false,40,Phoenix,Justice,Controlling 2 Supremacy tokens,2,Abhilasha,Galmi,Xi'an,Narashima,Tomorrow,Goan-Sul,Abunakkashii
["Abhilasha" "Galmi" "Xi'an"],true,5,8,1,18,5,0,5,1,1,2,Galmi,Abhilasha,true,["Narashima" "Goan-Sul" "Justice"],false,10,5,1,22,6,0,4,4,0,2,Goan-Sul,Justice,false,489123826,161,Created 03/19/2024 at 12:35,3,19,2024,false,38,Tomorrow,Phoenix,Conceded,2,Abhilasha,Narashima,Goan-Sul,Galmi,Xi'an,Justice,Abunakkashii
["Abhilasha" "Galmi" "Tomorrow"],true,10,3,1,19,9,0,0,4,0,2,Abhilasha,Galmi,false,["Xi'an" "Narashima" "Justice"],false,5,5,1,21,0,1,0,1,1,2,Xi'an,Xi'an,true,496693992,161,Created 04/07/2024 at 00:49,4,7,2024,false,26,Phoenix,Goan-Sul,Winning a Great Battle by more than 10 points (Goan-Sul),1,Xi'an,Abhilasha,Galmi,Narashima,Justice,Tomorrow,Abunakkashii
["Xi'an" "Tomorrow" "Narashima"],true,9,6,4,40,2,0,6,3,0,5,Xi'an,Tomorrow,true,["Abhilasha" "Galmi" "Justice"],false,9,9,1,29,9,0,8,6,6,2,Justice,Abhilasha,false,498667119,161,Created yesterday at 20:35,false,36,Phoenix,Goan-Sul,Unlocking 5 Activation tokens,2,Xi'an,Abhilasha,Galmi,Tomorrow,Narashima,Justice,Abunakkashii
["Galmi" "Abhilasha" "Tomorrow"],true,9,4,1,18,2,0,4,2,2,3,Abhilasha,Tomorrow,true,["Goan-Sul" "Narashima" "Justice"],false,4,4,1,19,1,1,2,1,0,2,Justice,Justice,false,499805313,161,Created yesterday at 17:04,true,24,Abunakkashii,Phoenix,Conceded,2,Galmi,Goan-Sul,Narashima,Abhilasha,Tomorrow,Justice,Xi'an
["Abhilasha" "Justice" "Phoenix"],true,5,6,2,21,5,0,0,1,0,3,Phoenix,Abhilasha,true,["Xi'an" "Galmi" "Tomorrow"],false,8,4,3,24,1,0,0,3,0,3,Tomorrow,Tomorrow,false,496696489,161,Created 04/07/2024 at 01:16,4,7,2024,false,29,Narashima,Goan-Sul,Conceded,1,Abhilasha,Xi'an,Galmi,Justice,Phoenix,Tomorrow,Abunakkashii
["Galmi" "Tomorrow" "Phoenix"],true,9,9,5,42,1,0,6,3,0,5,Galmi,Phoenix,false,["Abhilasha" "Xi'an" "Narashima"],false,12,12,2,41,8,0,5,7,0,2,Xi'an,Xi'an,true,492020608,160,Created 03/26/2024 at 14:41,3,26,2024,false,3116,Goan-Sul,Justice,Unlocking 5 Activation tokens,2,Abhilasha,Galmi,Tomorrow,Xi'an,Narashima,Phoenix,Abunakkashii
["Narashima" "Galmi" "Abunakkashii"],true,11,6,5,26,0,1,0,5,0,2,Narashima,Narashima,false,["Abhilasha" "Tomorrow" "Goan-Sul"],false,9,5,4,30,2,1,1,2,0,3,Tomorrow,Goan-Sul,true,493556351,160,Created 03/30/2024 at 07:07,3,30,2024,true,1342,Phoenix,Justice,Controlling 15 cards face up,1,Abhilasha,Narashima,Galmi,Tomorrow,Goan-Sul,Abunakkashii,Xi'an
["Abhilasha" "Xi'an" "Narashima"],true,10,6,5,28,2,1,5,1,0,2,Xi'an,Xi'an,false,["Galmi" "Goan-Sul" "Phoenix"],false,8,6,2,23,1,2,5,1,0,2,Galmi,Goan-Sul,true,489933756,160,Created 03/21/2024 at 12:36,3,21,2024,true,22,Justice,Abunakkashii,Controlling 2 Supremacy tokens,2,Galmi,Abhilasha,Xi'an,Goan-Sul,Phoenix,Narashima,Tomorrow
["Xi'an" "Goan-Sul" "Narashima"],true,10,6,4,24,3,7,4,3,0,2,Narashima,Goan-Sul,false,["Galmi" "Justice" "Tomorrow"],false,13,7,2,40,1,0,3,4,0,2,Justice,Tomorrow,true,493606385,160,Created 03/30/2024 at 11:14,3,30,2024,true,45,Phoenix,Abunakkashii,Winning a Great Battle by more than 10 points (Goan-Sul),2,Galmi,Xi'an,Goan-Sul,Justice,Tomorrow,Narashima,Abhilasha
["Abhilasha" "Tomorrow" "Goan-Sul"],true,9,7,4,31,5,1,3,2,1,2,Tomorrow,Tomorrow,true,["Galmi" "Narashima" "Abunakkashii"],false,8,5,3,22,0,0,4,1,0,2,Abunakkashii,Abunakkashii,false,492645605,160,Created 03/28/2024 at 00:04,3,28,2024,true,26,Justice,Phoenix,Winning a Great Battle by more than 10 points (Goan-Sul),2,Abhilasha,Galmi,Narashima,Tomorrow,Goan-Sul,Abunakkashii,Xi'an
["Abhilasha" "Narashima" "Tomorrow"],true,13,11,3,35,7,0,11,2,2,2,Abhilasha,Abhilasha,true,["Xi'an" "Goan-Sul" "Galmi"],false,15,11,2,25,8,2,14,3,0,2,Xi'an,Goan-Sul,false,502187639,159,Created yesterday at 16:25,false,80,Justice,Phoenix,Controlling 2 Supremacy tokens,3,Abhilasha,Xi'an,Goan-Sul,Narashima,Tomorrow,Galmi,Abunakkashii
["Abhilasha" "Xi'an" "Galmi"],true,10,7,5,22,6,0,5,3,4,5,Abhilasha,Xi'an,true,["Tomorrow" "Phoenix" "Goan-Sul"],false,7,7,3,32,0,1,3,1,0,2,Goan-Sul,Goan-Sul,false,493648412,159,Created 03/30/2024 at 13:28,3,30,2024,true,8035,Justice,Abunakkashii,Unlocking 5 Activation tokens,2,Abhilasha,Tomorrow,Phoenix,Xi'an,Galmi,Goan-Sul,Narashima
["Abhilasha" "Galmi" "Xi'an"],true,9,11,10,31,6,0,13,3,1,3,Abhilasha,Galmi,true,["Tomorrow" "Justice" "Narashima"],false,10,10,7,45,2,1,9,3,1,4,Narashima,Justice,false,489288296,159,Created 03/19/2024 at 20:14,3,19,2024,true,43,Phoenix,Goan-Sul,Controlling 2 Supremacy tokens,2,Abhilasha,Tomorrow,Justice,Galmi,Xi'an,Narashima,Abunakkashii
["Abhilasha" "Tomorrow" "Justice"],true,11,7,5,40,5,0,8,2,1,4,Tomorrow,Abhilasha,false,["Narashima" "Abunakkashii" "Phoenix"],false,12,10,4,35,2,0,10,4,0,2,Narashima,Abunakkashii,true,502607631,159,Created 3 hours ago,true,30,Galmi,Goan-Sul,Conceded,2,Narashima,Abhilasha,Tomorrow,Abunakkashii,Phoenix,Justice,Xi'an
["Narashima" "Abhilasha" "Justice"],true,9,5,0,27,2,0,0,3,0,2,Justice,Justice,false,["Galmi" "Xi'an" "Tomorrow"],false,9,3,0,20,0,1,5,1,0,2,Xi'an,Xi'an,true,497265847,159,Created 04/08/2024 at 13:26,4,8,2024,true,452,Goan-Sul,Phoenix,Winning a Great Battle by more than 10 points (Goan-Sul),1,Galmi,Narashima,Abhilasha,Xi'an,Tomorrow,Justice,Abunakkashii
["Xi'an" "Abhilasha" "Tomorrow"],true,8,7,5,26,8,0,7,3,0,2,Abhilasha,Abhilasha,false,["Narashima" "Goan-Sul" "Galmi"],false,9,4,1,25,1,0,5,2,0,2,Narashima,Narashima,true,488897325,159,Created 03/18/2024 at 21:01,3,18,2024,true,34,Justice,Phoenix,Controlling 2 Supremacy tokens,2,Narashima,Xi'an,Abhilasha,Goan-Sul,Galmi,Tomorrow,Abunakkashii
